Deskripsi,Judul,Link Berita,Tanggal Terbit
Tidak benar adanya sebuah akun Tiktok yang atasnamakan Bank Mandiri. Akun tersebut dapat diwaspadai sebagai media untuk melakukan penipuan online.,[PENIPUAN] Pengajuan Pinjaman Online Bank Mandiri Melalui Nomor Whatsapp di Bio Tiktok,https://turnbackhoax.id/2024/09/30/penipuan-pengajuan-pinjaman-online-bank-mandiri-melalui-nomor-whatsapp-di-bio-tiktok/,"September 30, 2024"
"Faktanya, narasi yang disampaikan di dalam video tersebut tidak sesuai dengan klaim yang dituliskan pada judul dan thumbnail video. Sehingga, informasi mengenai",[SALAH] Jokowi Pasrah Gibran Ditangkap KPK,https://turnbackhoax.id/2024/09/30/salah-jokowi-pasrah-gibran-ditangkap-kpk/,"September 30, 2024"
"Tidak benar bahwa Honda Indonesia membuka giveaway 50 motor secara gratis bagi yang bisa memenangkan games tangkap gambar, akun yang mengatasnamakan",[PENIPUAN] PT Honda Motor Indonesia Berbagi 50 Motor Gratis di Tiktok,https://turnbackhoax.id/2024/09/30/penipuan-pt-honda-motor-indonesia-berbagi-50-motor-gratis-di-tiktok/,"September 30, 2024"
"Faktanya, tidak terdapat informasi resmi dari media sosial Raffi Ahmad terkait undian tersebut. Tautan WA juga tidak terbukti keaslian dan kredibilitasnya.",[PENIPUAN] Undian Berhadiah Mengatasnamakan Raffi Ahmad,https://turnbackhoax.id/2024/09/30/penipuan-undian-berhadiah-mengatasnamakan-raffi-ahmad/,"September 30, 2024"
"Segala informasi lowongan kerja di Pertamina yang diakses selain dari website resmi Pertamina dapat diindikasi sebagai penipuan, tidak benar jika pendaftaran",[PENIPUAN] Rekrutmen PT Pertamina Persero September 2024,https://turnbackhoax.id/2024/09/30/penipuan-rekrutmen-pt-pertamina-persero-september-2024/,"September 30, 2024"
"Faktanya, narasi yang disampaikan di dalam video tersebut tidak sesuai dengan klaim yang dituliskan pada judul dan thumbnail video. Sehingga, informasi mengenai",[SALAH] Gudang Penyimpanan Uang Gibran Ditemukan Oleh KPK,https://turnbackhoax.id/2024/09/30/salah-gudang-penyimpanan-uang-gibran-ditemukan-oleh-kpk/,"September 30, 2024"
"Thumbnail video merupakan hasil manipulasi sehingga membuat Gibran seolah sedang ditangkap dengan rompi orange, selain itu isi video juga tidak membuktikan",[SALAH] Gibran Resmi Ditangkap dengan Kasus KKN,https://turnbackhoax.id/2024/09/30/salah-gibran-resmi-ditangkap-dengan-kasus-kkn/,"September 30, 2024"
Klaim mengenai banjir besar sapu Jabodetabek dan Bandung hingga Jakarta jebol adalah tidak benar. Faktanya banjir yang terjadi hanya mengakibatkan,[SALAH] Jakarta Jebol! Banjir Besar Sapu Jabodetabek dan Bandung,https://turnbackhoax.id/2024/09/30/salah-jakarta-jebol-banjir-besar-sapu-jabodetabek-dan-bandung/,"September 30, 2024"
Berdasarkan dua situs pendeteksi AI menyebutkan hasil jika video yang menampilkan ikan berkepala sapi tersebut adalah video yang dibuat dengan manipulasi,[SALAH] Ikan Hias Berkepala Kambing,https://turnbackhoax.id/2024/09/30/salah-ikan-hias-berkepala-kambing/,"September 30, 2024"
"Menurut Kepala Dinas Kesehatan Provinsi Riau yang juga dokter spesialis gigi, drg. Sri Sadono Mulyanto klaim menghilangkan bau mulut dengan","[BELUM TERBUKTI] Menghilangkan Bau Mulut dengan Campuran Cengkeh, Pasta Gigi, Jeruk Nipis dan Minyak Kayu Putih",https://turnbackhoax.id/2024/09/30/belum-terbukti-menghilangkan-bau-mulut-dengan-campuran-cengkeh-pasta-gigi-jeruk-nipis-dan-minyak-kayu-putih/,"September 30, 2024"
"Faktanya, hujan es yang terjadi di Jombang 24 September 2024 tidak mengakibatkan ratusan rumah hancur.",[SALAH] Bom Es Menghancurkan Ratusan Rumah di Kota Jombang 24 September 2024,https://turnbackhoax.id/2024/09/30/salah-bom-es-menghancurkan-ratusan-rumah-di-kota-jombang-24-september-2024/,"September 30, 2024"
"Tidak benar bahwa unggahan tersebut berasal dari akun Facebook resmi milik Soimah, di akun Instagramnya ia juga pernah mengunggah sebuah peringatan",[PENIPUAN] Hadiah 100 Juta dari Soimah Melalui Games Tangkap Gambar,https://turnbackhoax.id/2024/09/30/penipuan-hadiah-100-juta-dari-soimah-melalui-games-tangkap-gambar/,"September 30, 2024"
"Klaim yang mengatakan banjir bak lautan sapu Bandung dan Bogor adalah tidak benar. Faktanya, banjir yang terjadi hanya sebabkan puluhan",[SALAH] Banjir Bak Lautan Sapu Bandung dan Bogor,https://turnbackhoax.id/2024/09/30/salah-banjir-bak-lautan-sapu-bandung-dan-bogor/,"September 30, 2024"
"Video yang berisi tentang pengajuan pinjaman BNI dengan menghubungi nomor Whatsapp yang tertera di bio akun Tiktok tersebut, akun tersebut dapat",[PENIPUAN] Akun Tiktok Tiruan BNI Sediakan Layanan Pinjaman Online Melalui Nomor Whatsapp,https://turnbackhoax.id/2024/09/30/penipuan-akun-tiktok-tiruan-bni-sediakan-layanan-pinjaman-online-melalui-nomor-whatsapp/,"September 30, 2024"
Video yang menyiarkan dan mempromosikan obat tekanan darah tinggi oleh TVOne adalah tidak benar. Video tersebut merupakan hasil rekayasa teknik AI-generated,[PENIPUAN] TVOne Tayangkan tentang Obat Tekanan Darah Tinggi dari Cina,https://turnbackhoax.id/2024/09/30/penipuan-tvone-tayangkan-tentang-obat-tekanan-darah-tinggi-dari-cina/,"September 30, 2024"
Berdasarkan dua situs pendeteksi AI menyebutkan hasil jika video yang menampilkan hewan yang dinamai sapi laut tersebut adalah video yang dibuat,"[SALAH] Hewan “Sapi Laut” Terdampar di Bangkalan, Madura",https://turnbackhoax.id/2024/09/30/salah-hewan-sapi-laut-terdampar-di-bangkalan-madura/,"September 30, 2024"
"Faktanya, akun tersebut bukanlah akun resmi milik Willie Salim maupun Vilmei.",[PENIPUAN] Willie Salim dan Vilmei Bagi-Bagi Hadiah di Facebook,https://turnbackhoax.id/2024/09/30/penipuan-willie-salim-dan-vilmei-bagi-bagi-hadiah-di-facebook/,"September 30, 2024"
Narasi mengenai undian berhadiah SeaBank adalah tidak benar. Tautan dalam unggahan tersebut tidak mengarah ke situs resmi SeaBank.,[PENIPUAN] Undian Berhadiah dari SeaBank,https://turnbackhoax.id/2024/09/30/penipuan-undian-berhadiah-dari-seabank/,"September 30, 2024"
Kelurahan Ledok Salatiga menyatakan nomor tersebut bukan akun WhatsApp resmi Hery Setianto Wibowo dan meminta warga untuk mengabaikannya.,[PENIPUAN] Nomor WhatsApp 0822 2340 8779 Lurah Ledok Hery Setianto Wibowo,https://turnbackhoax.id/2024/09/30/penipuan-nomor-whatsapp-0822-2340-8779-lurah-ledok-hery-setianto-wibowo/,"September 30, 2024"
Tidak terjadi gempa skala besar di Kebumen pada 22 September 2024 hingga mengakibatkan seluruh wilayahnya ambrol.,"[SALAH] Kebumen Dihantam Gempa Skala Besar 22 September 2024, Semua Ambrol",https://turnbackhoax.id/2024/09/30/salah-kebumen-dihantam-gempa-skala-besar-22-september-2024-semua-ambrol/,"September 30, 2024"
Pohon manggis bukanlah tanaman merambat. Buah manggis di video tersebut diduga ditempelkan pada tumbuhan lain yang tumbuh secara merambat.,[SALAH] Manggis di Luar Negeri Tumbuh Merambat Berbeda dengan di Indonesia,https://turnbackhoax.id/2024/09/30/salah-manggis-di-luar-negeri-tumbuh-merambat-berbeda-dengan-di-indonesia/,"September 30, 2024"
"Domino’s Pizza menyebut Islam bodoh dalam struktur merupakan Informasi yang tidak benar. Faktanya, pihak Domino’s Pizza tidak menuliskan kalimat tersebut dalam",[SALAH] Domino’s Pizza menyebut Islam bodoh dalam Struk,https://turnbackhoax.id/2024/09/30/salah-dominos-pizza-menyebut-islam-bodoh-dalam-struk/,"September 30, 2024"
"Distanbun Prov Jateng memberikan klarifikasi surat edaran terebut tidak benar dan meminta para pejabat, ASN dan masyarakat untuk meningkatkan kewaspadaan dengan",[PENIPUAN] Surat Edaran Penetapan Calon Mitra Kerja Distanbun Prov Jateng,https://turnbackhoax.id/2024/09/30/penipuan-surat-edaran-penetapan-calon-mitra-kerja-distanbun-prov-jateng/,"September 30, 2024"
Segala pelatihan melalui Dinas Koperasi UKM Prov. Jateng sepenuhnya GRATIS.,[PENIPUAN] Surat Undangan Pelatihan KemenkopUKM 2024,https://turnbackhoax.id/2024/09/30/penipuan-surat-undangan-pelatihan-kemenkopukm-2024/,"September 30, 2024"
Dengan menempelkan bawang merah di tubuh anak tidak terbukti mampu meredakan demam dan flu. Bawang merah tersebut justru membuat kulit anak,[SALAH] Menempelkan Bawang Merah di Kaki Anak Mampu Meredakan Demam dan Flu,https://turnbackhoax.id/2024/09/30/salah-menempelkan-bawang-merah-di-kaki-anak-mampu-meredakan-demam-dan-flu/,"September 30, 2024"
Menurut Liputan Undaan dipastikan Kepala Desa Sambung Astuti meminta pulsa adalah upaya penipuan yang mengatasnamakan namanya.,[PENIPUAN] Pesan WA Kepala Desa Sambung Astuti Minta Pulsa,https://turnbackhoax.id/2024/09/30/penipuan-pesan-wa-kepala-desa-sambung-astuti-minta-pulsa/,"September 30, 2024"
Hingga saat ini daun ubi jalar belum terbukti secara ilmiah mampu meningkatkan trombosit pasien demam berdarah.,[Belum Terbukti] Ubi Jalar Rebus Obat Demam Berdarah,https://turnbackhoax.id/2024/09/30/belum-terbukti-ubi-jalar-rebus-obat-demam-berdarah/,"September 30, 2024"
Waktu kejadian salah. Video tersebut benar terjadi namun bukan di tahun 2024 melainkan tahun 2023 dan tidak berkaitan dengan isu bencana.,[SALAH] Video Ikan Mati di Pantai Klara Kabupaten Pesawaran September 2024,https://turnbackhoax.id/2024/09/30/salah-video-ikan-mati-di-pantai-klara-kabupaten-pesawaran-september-2024/,"September 30, 2024"
"Pesan berantai di Whatsapp yang merupakan Hoaks Lama Bersemi Kembali (HLBK). Faktanya, pada tahun 2015, isu tersebut sudah",[SALAH] Coretan di Dinding Tanda Penjahat Mengincar Rumah,https://turnbackhoax.id/2024/09/30/salah-coretan-di-dinding-tanda-penjahat-mengincar-rumah/,"September 30, 2024"
BPK melalui laman resminya menyatakan surat yang beredar merupakan upaya penipuan dan perlu meningkatkan kewaspadaan apabila menerima undangan tersebut.,[PENIPUAN] Surat Undangan Bimtek Mengatasnamakan BPK,https://turnbackhoax.id/2024/09/30/penipuan-surat-undangan-bimtek-mengatasnamakan-bpk/,"September 30, 2024"
Hingga saat ini tidak ditemukan pernyataan resmi yang dikeluarkan oleh FIFA terkait pembekuan federasi BFA Bahrain.,[SALAH] FIFA Resmi Bekukan Federasi BFA Bahrain Efek Curangi Timnas Jepang,https://turnbackhoax.id/2024/09/30/salah-fifa-resmi-bekukan-federasi-bfa-bahrain-efek-curangi-timnas-jepang/,"September 30, 2024"
Hingga saat ini tidak ditemukan pernyataan resmi yang dikeluarkan oleh FIFA dan AFC terkait sanksi yang diberikan kepada Timnas Jepang.,"[SALAH] FIFA dan AFC Resmi Sanksi Timnas Jepang, Indonesia Auto Lolos Piala Dunia",https://turnbackhoax.id/2024/09/30/salah-fifa-dan-afc-resmi-sanksi-timnas-jepang-indonesia-auto-lolos-piala-dunia/,"September 30, 2024"
"Akun tersebut bukanlah akun resmi milik PT Pertamina – Persero. Sehingga, informasi lowongan pekerjaan tersebut tidaklah benar.",[PENIPUAN] Loker BUMN PT Pertamina – Persero 2024,https://turnbackhoax.id/2024/09/30/penipuan-loker-bumn-pt-pertamina-persero-2024/,"September 30, 2024"
"Akun tersebut bukanlah akun resmi milik PT Brantas Abipraya. Sehingga, informasi lowongan pekerjaan tersebut tidaklah benar.",[PENIPUAN] Lowongan Kerja PT Brantas Abipraya (Persero),https://turnbackhoax.id/2024/09/30/penipuan-lowongan-kerja-pt-brantas-abipraya-persero/,"September 30, 2024"
Hasil periksa fakta Siti Lailatul FitriyahFaktanya judul dan isi video tidak berkaitan. Tidak ditemukan bukti valid bahwa Gibran gagal dilantik karena Anies membongkar sesuatu. Selain,[SALAH] Gibran Gagal Dilantik Karena Anies Bongkar Hal Ini ke Mulyono,https://turnbackhoax.id/2024/09/30/salah-gibran-gagal-dilantik-karena-anies-bongkar-hal-ini-ke-mulyono/,2024/09/30
Hasil periksa fakta Siti Lailatul Fitriyah Faktanya judul dan isi video tidak berkaitan. Tidak ditemukan bukti kredibel terkait pembongkaran makam keterkaitan istri Iptu Rudiana dalam,[SALAH] Istri Rudiana Menjadi Tersangka Baru Kasus Pembunuhan Vina Cirebon,https://turnbackhoax.id/2024/09/30/salah-istri-rudiana-menjadi-tersangka-baru-kasus-pembunuhan-vina-cirebon/,2024/09/30
Hasil periksa fakta Siti Lailatul Fitriyah Faktanya unggahan dengan klaim KPK merampas harta Jokowi adalah konten palsu. Tidak ditemukan bukti valid terkait hal tersebut. Selain,[SALAH] KPK Merampas Harta Jokowi,https://turnbackhoax.id/2024/09/30/salah-kpk-merampas-harta-jokowi/,2024/09/30
Hasil periksa fakta Rahmah. Nomor 0822 7634 4204 bukan milik Nurudin. Pemkab Wonosobo menegaskan Nurudin tidak pernah menggalang dana atau meminta sesuatu dalam bentuk apapun.,[PENIPUAN] Akun Tiruan Kadis DPUPR Nurudin Ardiyanto,https://turnbackhoax.id/2024/09/30/penipuan-akun-tiruan-kadis-dpupr-nurudin-ardiyanto/,2024/09/30
Hasil periksa fakta Rahmah. Polrestabes Semarang menjelaskan pesan yang tersebar tersebut tidak benar dan masyarakat dimohon untuk tidak terpancing dengan isu yang beredar. KATEGORI: Impostor,[SALAH] Pesan Berantai Ajakan Berkumpul Penanggulangan Tindakan Kriminal Oleh Polsek Banyumanik,https://turnbackhoax.id/2024/09/30/salah-pesan-berantai-ajakan-berkumpul-penanggulangan-tindakan-kriminal-oleh-polsek-banyumanik/,2024/09/30
Hasil periksa fakta Siti Lailatul Fitriyah Faktanya tidak ada bukti yang valid yang menyatakan Presiden Jokowi sekeluarga masuk penjara. Unggahan hanya berisi potongan video yang,"[SALAH] Jokowi Pasrah, Satu Keluarga Masuk Penjara",https://turnbackhoax.id/2024/09/30/salah-jokowi-pasrah-satu-keluarga-masuk-penjara/,2024/09/30
"Hasil periksa fakta Rahmah. Dinas PUPR Aceh Tenggara menyatakan nomor 0822 76290210 bukan milik Bapa Sadli. KATEGORI: IMPOSTOR CONTENT SUMBER: WHATSAPP NARASI:…“Pak Kadis: baik…sebentar pak,biar",[PENIPUAN] Akun WhatsApp Mengatasnamakan Kadis PUPR Aceh Tenggara Sadli Desky,https://turnbackhoax.id/2024/09/30/penipuan-akun-whatsapp-mengatasnamakan-kadis-pupr-aceh-tenggara-sadli-desky/,2024/09/30
Hasil periksa fakta Siti Lailatul Fitriyah Faktanya tidak ada bukti terkait hal tersebut. Dalam kasus korupsi tata niaga timah di wilayah Izin Usaha Pertambangan (IUP),[SALAH] Jokowi Merupakan Dalang Korupsi Timah 300T,https://turnbackhoax.id/2024/09/30/salah-jokowi-merupakan-dalang-korupsi-timah-300t/,2024/09/30
"Hasil periksa fakta Rahmah. BUKAN DI SEMARANG. Video tersebut terjadi di Jalan Raya Purwakarta KM 7, Kabupaten Bandung Barat pada 17 September 2024. KATEGORI: Konteks",[SALAH] Video Begal di Jalan Sendang Mulyo Semarang 26 September 2024,https://turnbackhoax.id/2024/09/30/salah-video-begal-di-jalan-sendang-mulyo-semarang-26-september-2024/,2024/09/30
Hasil periksa fakta Rahmah. Polres Madiun mengimbau warga selalu berhati-hati terhadap akun-akun yang mengatasnamakan Kapolres Madiun. KATEGORI: IMPOSTOR CONTENT SUMBER: WHATSAPP NARASI:Muhammad Ridwan0857 3900 9074,[PENIPUAN] Akun Tiruan Muhammad Ridwan Kapolres Madiun,https://turnbackhoax.id/2024/09/30/penipuan-akun-tiruan-muhammad-ridwan-kapolres-madiun/,2024/09/30
Hasil periksa fakta Rahmah. Halo Bandung menjelaskan nomor WhatsApp beserta isi pesannya bukan dari Pj Wali Kota Bandung A Koswara. Kategori:Impostor Content Sumber:WhatsApp Narasi:PJ WALI,[PENIPUAN] Nomor WhatsApp Mengatasnamakan Pj Wali Kota Bandung 0822 4131 3339,https://turnbackhoax.id/2024/09/30/penipuan-nomor-whatsapp-mengatasnamakan-pj-wali-kota-bandung-0822-4131-3339/,2024/09/30
"Hasil periksa fakta Rahmah. Aditya Mufti Ariffin mengklarifikasi langsung melalui akun Facebook resminya bahwa nomor yang beredar bukan dirinya. KATEGORI: IMPOSTOR CONTENT SUMBER: WHATSAPP NARASI:""Aditya",[PENIPUAN] Nomor WhatsApp 0823 3808 7787 Mengaku Sebagai Aditya Mufti Ariffin,https://turnbackhoax.id/2024/09/30/penipuan-nomor-whatsapp-0823-3808-7787-mengaku-sebagai-aditya-mufti-ariffin/,2024/09/30
"Hasil Periksa Fakta Gabriela Nauli Faktanya, tidak ada informasi yang dapat membenarkan klaim yang beredar ini. Beberapa hal di dalam unggahan akun Facebook ini pun",[SALAH] KYAI IMAD KETURUNAN PKI,https://turnbackhoax.id/2024/09/30/salah-kyai-imad-keturunan-pki/,2024/09/30
"Hasil Periksa Fakta Gabriela Nauli Faktanya, sesuai dengan ketentuan perundang-undangan, kenaikan tarif PPN 12% akan dibebaskan dari beberapa kategori kebutuhan masyarakat, beberapa diantaranya yaitu air","[SALAH] KENAIKAN TARIF PPN 12% MENAIKKAN TARIF AIR, LISTRIK, RUMAH DAN KREDIT PINJAMAN DANA",https://turnbackhoax.id/2024/09/30/salah-kenaikan-tarif-ppn-12-menaikkan-tarif-air-listrik-rumah-dan-kredit-pinjaman-dana/,2024/09/30
"Hasil Periksa Fakta Gabriela Nauli Faktanya, Gucci tidak ada mengeluarkan informasi mengenai event kuis yang berhadiah sejumlah uang. Informasi mengenai Gucci hanya dapat diakses melalui",[PENIPUAN] EVENT KUIS BERHADIAH UANG DARI GUCCI INDONESIA,https://turnbackhoax.id/2024/09/30/penipuan-event-kuis-berhadiah-uang-dari-gucci-indonesia/,2024/09/30
"Hasil periksa fakta Evarizma Zahra. Konteks yang salah. Video tersebut menunjukkan 1,000 kader PDIP Subang yang mengundurkan diri sebagai bentuk dukungan kepada Prabowo-Gibran di Pilpres",[SALAH] Video 1000 Kader PDIP Subang Mengundurkan Diri Karena PDIP Gagal Usung Anies Baswedan,https://turnbackhoax.id/2024/09/30/salah-video-1000-kader-pdip-subang-mengundurkan-diri-karena-pdip-gagal-usung-anies-baswedan/,2024/09/30
"Hasil periksa fakta Evarizma Zahra. Konteks yang salah. Video itu adalah kecelakaan di Morowali, Sulawesi Tengah, bukan Batam. ===== KATEGORI: KONTEKS YANG SALAH ===== Sumber:","[SALAH] Video Kecelakaan di Tanjung Uncang, Batam",https://turnbackhoax.id/2024/09/30/salah-video-kecelakaan-di-tanjung-uncang-batam/,2024/09/30
Hasil periksa fakta Evarizma Zahra. Konten yang dimanipulasi. Media Diksi Merdeka tidak pernah menulis berita dengan judul tersebut dan tidak ada media yang menulis judul,[SALAH] Diksi Merdeka: “Warga Bali : Ini Bali Bukan Jawa Jadi Mohon Volume TOA Brengsek Di Perkecil”,https://turnbackhoax.id/2024/09/30/salah-diksi-merdeka-warga-bali-ini-bali-bukan-jawa-jadi-mohon-volume-toa-brengsek-di-perkecil/,2024/09/30
Akun tersebut merupakan akun palsu. Pihak terkait telah melakukan klarifikasi perihal akun palsu yang beredar. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: WHATSAPP === NARASI:sulit,[PENIPUAN] AKUN WHATSAPP SEKDIS PENDIDIKAN KOTA MAKASSAR INGIN PINJAM UANG,https://turnbackhoax.id/2024/09/30/penipuan-akun-whatsapp-sekdis-pendidikan-kota-makassar-ingin-pinjam-uang/,2024/09/30
Judul telah disunting. Tidak ditemukan adanya artikel dari Liputan6.com dengan judul tersebut. KATEGORI: MANIPULATED CONTENT/ KONTEN YANG DIMANIPULASI === SUMBER: TIKTOKhttps://www.tiktok.com/@1q_223/photo/7417424056061791493 Arsip https://archive.fo/wip/cPLqH === NARASI:,[SALAH] ARTIKEL LIPUTAN6.COM BERJUDUL “Benjamin Netanyahu Sebut: Negara Miskin Seperti Indonesia Hanya Bisa Demo”,https://turnbackhoax.id/2024/09/30/salah-artikel-liputan6-com-berjudul-benjamin-netanyahu-sebut-negara-miskin-seperti-indonesia-hanya-bisa-demo/,2024/09/30
Judul telah disunting. Tidak ditemukan adanya artikel dari CNBC Indonesia dengan judul tersebut.,[SALAH] ARTIKEL CNBC INDONESIA BERJUDUL “Presiden China Sebut : Dunia Teknologi Di Kuasai Israel”,https://turnbackhoax.id/2024/09/30/salah-artikel-cnbc-indonesia-berjudul-presiden-china-sebut-dunia-teknologi-di-kuasai-israel/,"September 30, 2024"
Informasi tersebut tidak benar. Pihak OJK telah melakukan klarifikasi melalui akun Instagram OJK.,[PENIPUAN] GIVEAWAY RP75 JUTA OLEH OJK,https://turnbackhoax.id/2024/09/30/penipuan-giveaway-rp75-juta-oleh-ojk/,"September 30, 2024"
Judul telah disunting. Tidak ditemukan adanya artikel dari CNBC Indonesia dengan judul tersebut.,[SALAH] ARTIKEL CNBC INDONESIA BERJUDUL “Benjamin Netanyahu Sebut : Kami Lah Penguasa Dunia Sesungguh Nya”,https://turnbackhoax.id/2024/09/30/salah-artikel-cnbc-indonesia-berjudul-benjamin-netanyahu-sebut-kami-lah-penguasa-dunia-sesungguh-nya/,"September 30, 2024"
Kemenkes telah menyatakan jika informasi tersebut palsu.,[PENIPUAN] KEMENKES BERI DANA BANTUAN PEKERJA MIGRAN SENILAI RP175 JUTA,https://turnbackhoax.id/2024/09/30/penipuan-kemenkes-beri-dana-bantuan-pekerja-migran-senilai-rp175-juta/,"September 30, 2024"
"Informasi tersebut tidak benar. BRI menyatakan bahwa segala bentuk informasi termasuk lowongan kerja, hanya dilakukan melalui situs resmi yakni https://e-recruitment.bri.co.id dan/atau e-mail dengan domain resmi",[PENIPUAN] LOWONGAN KERJA BANK BRI SEPTEMBER 2024,https://turnbackhoax.id/2024/09/30/penipuan-lowongan-kerja-bank-bri-september-2024/,"September 30, 2024"
Informasi tersebut palsu. Hal ini telah diklarifikasi oleh pihak terkait melalui akun Instagram Alfamart.,[PENIPUAN] PENDIRI ALFAMART BAGIKAN HADIAH UANG RP15 JUTA MELALUI TIKTOK,https://turnbackhoax.id/2024/09/30/penipuan-pendiri-alfamart-bagikan-hadiah-uang-rp15-juta-melalui-tiktok/,"September 30, 2024"
Akun tersebut palsu. Pemkab Bogor telah melakukan klarifikasi perihal akun yang beredar melalui media sosial Instagram.,[PENIPUAN] AKUN WHATSAPP SEKDA BOGOR INGIN BERI BANTUAN PEMBANGUNAN MASJID,https://turnbackhoax.id/2024/09/30/penipuan-akun-whatsapp-sekda-bogor-ingin-beri-bantuan-pembangunan-masjid/,"September 30, 2024"
"Informasi lowongan tersebut palsu, dan telah diklarifikasi oleh pihak PT Pertamina.",[PENIPUAN] LOWONGAN KERJA PT PERTAMINA SEPTEMBER 2024,https://turnbackhoax.id/2024/09/30/penipuan-lowongan-kerja-pt-pertamina-september-2024/,"September 30, 2024"
Informasi tersebut palsu. Tidak ditemukan adanya informasi resmi yang disebarkan melalui media sosial milik Baim Wong perihal undian bagi-bagi mobil.,[PENIPUAN] BAIM WONG BAGI-BAGI MOBIL UNTUK WARGA TIMOR LESTE,https://turnbackhoax.id/2024/09/30/penipuan-baim-wong-bagi-bagi-mobil-untuk-warga-timor-leste/,"September 30, 2024"
Hasil periksa fakta Moch. Marcellodiansyah Faktanya Bank BRI tidak pernah secara resmi mengeluarkan informasi seperti klaim tersebut. Link yang disematkan juga terhubung dengan laman peringatan,[PENIPUAN] Gebyar Panen Hadiah Khusus Nasabah Bank BRI,https://turnbackhoax.id/2024/09/30/penipuan-gebyar-panen-hadiah-khusus-nasabah-bank-bri/,"September 30, 2024"
Hasil periksa fakta Amanda Rahma Tidaklah benar pernyataan di atas. Isi dan judul tidak ada kesesuaian. Narator dalam video di atas hanya berbicara mengenai banjir,"[SALAH] Baru Saja Air Laut Naik Bak Tsunami Sapu Pantai Utara, Jawa Tengah",https://turnbackhoax.id/2024/09/29/salah-baru-saja-air-laut-naik-bak-tsunami-sapu-pantai-utara-jawa-tengah/,"September 29, 2024"
Hasil periksa fakta Amanda Rahma Tidaklah benar pernyataan tersebut. Narator dalam video hanya membacakan artikel yang ditemukan di laman http://bola.okezone.com yang memuat tentang asal usul,[SALAH] Joel Piro Pindah Negara Dan Bisa Bela Timnas Indonesia,https://turnbackhoax.id/2024/09/29/salah-joel-piro-pindah-negara-dan-bisa-bela-timnas-indonesia/,"September 29, 2024"
"Hasil periksa fakta Amanda Rahma Tidak benar informasi mengenai wasit yang memimpin pertandingan sepak bola antara Sulawesi Tengah Vs Aceh meninggal. Dilansir dari Kompas TV,",[SALAH] Wasit Yang Pimpin Pertandingan Sepak Bola Sulawesi Tengah Vs Aceh Meninggal,https://turnbackhoax.id/2024/09/29/salah-wasit-yang-pimpin-pertandingan-sepak-bola-sulawesi-tengah-vs-aceh-meninggal/,"September 29, 2024"
"Hasil periksa fakta Moch. Marcellodiansyah Faktanya foto-foto tersebut merupakan gambar hasil AI-generated dengan besaran persentasi probabilitas hingga 98,9%. = = = Kategori: Konten Palsu =",[SALAH] Foto “Nelayan Papua Menangkap Hewan yang Belum Pernah Terlihat Sebelumnya”,https://turnbackhoax.id/2024/09/29/salah-foto-nelayan-papua-menangkap-hewan-yang-belum-pernah-terlihat-sebelumnya/,"September 29, 2024"
Hasil periksa fakta Moch. Marcellodiansyah Faktanya video yang menampilkan Nafa Urbach akan membagikan Rp15.000.000 terindikasi buatan deepfake yang dibuat dengan AI. Video asli menunjukkan Nafa,[PENIPUAN] Nafa Urbach Bagikan Uang Rp15.000.000 Khusus Untuk yang Sudah Follow TikToknya,https://turnbackhoax.id/2024/09/29/penipuan-nafa-urbach-bagikan-uang-rp15-000-000-khusus-untuk-yang-sudah-follow-tiktoknya/,"September 29, 2024"
"Hasil periksa fakta Moch. Marcellodiansyah Faktanya video konferensi pers tersebut dilakukan setelah pertandingan timnas yang dilatihnya melawan Pakistan pada Juni 2024. Selain itu, juga tidak","[SALAH] Video Pelatih Arab Saudi, Mancini Mengomentari Hasil Imbang Australia vs Indonesia",https://turnbackhoax.id/2024/09/29/salah-video-pelatih-arab-saudi-mancini-mengomentari-hasil-imbang-australia-vs-indonesia/,"September 29, 2024"
Hasil periksa fakta Moch. Marcellodiansyah Faktanya BPJS secara resmi tidak pernah menyebarkan informasi tersebut. Klaim dengan narasi dan gambar yang mirip sebelumnya telah dibantah kebenarannya,[PENIPUAN] Program Bantuan BPJS 2024 Sebesar Rp25 Triliun Untuk Masyarakat di Seluruh Indonesia,https://turnbackhoax.id/2024/09/29/penipuan-program-bantuan-bpjs-2024-sebesar-rp25-triliun-untuk-masyarakat-di-seluruh-indonesia/,"September 29, 2024"
Hasil periksa fakta Moch. Marcellodiansyah Faktanya tidak ada korban jiwa dalam peristiwa kebakaran yang diketahui terjadi di Pondok Pesantren Rubhat Nurul Fajri. Polisi juga telah,[SALAH] 5 Santri Tewas Terbakar Ulah Relawan Berani Mati Jokowi dan Bom Molotov,https://turnbackhoax.id/2024/09/29/salah-5-santri-tewas-terbakar-ulah-relawan-berani-mati-jokowi-dan-bom-molotov/,"September 29, 2024"
"Periksa Fakta Lilik Faktanya, surat tersebut tidak ditemukan pada situs resmi mui.or.id. Ketua MUI juga telah menegaskan bahwa MUI tidak pernah mengeluarkan fatwa terkait nasab ba’alawi",[SALAH] MUI Keluarkan Fatwa tentang Nasab Ba’Alawi,https://turnbackhoax.id/2024/09/28/salah-mui-keluarkan-fatwa-tentang-nasab-baalawi/,"September 28, 2024"
